id,name,description,brand,segment,category,category_path,color,material,premium,price,original_price,discount_pct,in_stock,avg_rating,rating_count,sizes,images,embed_text
ay-000046,Shoulder Bag 'BAGUETTE',"A slim black bag with a short strap and a logo-embossed flap, cut in the classic nineties baguette shape. Just deep enough for a phone, a compact and a card holder.",Guess,women,Shoulder bags,Accessories|Bags & backpacks|Bags|Shoulder bags,black,Faux leather,false,52.43,69.90,25,true,4.1,176,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000046-1.jpg,"Shoulder Bag 'BAGUETTE' Guess Shoulder bags A slim black bag with a short strap and a logo-embossed flap, cut in the classic nineties baguette shape. Just deep enough for a phone, a compact and a card holder."
ay-000047,Shoulder Bag 'HANNA',"Vegetable-tanned cognac leather that patinas beautifully, shaped into a soft hobo bag. One large section and a zipped inner pocket keep daily essentials easy to find. The strap is wide enough to carry a full load without cutting into the shoulder.",Liebeskind Berlin,women,Shoulder bags,Accessories|Bags & backpacks|Bags|Shoulder bags,cognac,Leather,false,139.90,,,true,4.5,121,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000047-1.jpg,"Shoulder Bag 'HANNA' Liebeskind Berlin Shoulder bags Vegetable-tanned cognac leather that patinas beautifully, shaped into a soft hobo bag. One large section and a zipped inner pocket keep daily essentials easy to find. The strap is wide enough to carry a full load without cutting into the shoulder."
ay-000048,Shoulder Bag 'MARTA',"A slouchy chocolate suede-look bag with a knotted strap and a magnetic clasp. The bag works for autumn days when a coat, a scarf and a paperback are all in play.",ABOUT YOU,women,Shoulder bags,Accessories|Bags & backpacks|Bags|Shoulder bags,chocolate,Faux suede,false,44.90,,,true,4.0,239,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000048-1.jpg,"Shoulder Bag 'MARTA' ABOUT YOU Shoulder bags A slouchy chocolate suede-look bag with a knotted strap and a magnetic clasp. The bag works for autumn days when a coat, a scarf and a paperback are all in play."
ay-000049,Handbag 'VICTORIA',"A structured black leather bag with polished gold feet and a detachable strap. The handbag holds its shape when set down, which makes it a reliable choice for formal occasions.",Lauren Ralph Lauren,women,Handbags,Accessories|Bags & backpacks|Bags|Handbags,black,Leather,true,329.00,,,true,4.7,88,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000049-1.jpg,"Handbag 'VICTORIA' Lauren Ralph Lauren Handbags A structured black leather bag with polished gold feet and a detachable strap. The handbag holds its shape when set down, which makes it a reliable choice for formal occasions."
ay-000050,Handbag 'CAMELLIA',"Powder pink calfskin with a rolled top handle and a suede-lined interior. A refined handbag for spring events, small enough to carry gracefully through a long evening.",Coccinelle,women,Handbags,Accessories|Bags & backpacks|Bags|Handbags,powder,Leather,true,207.20,259.00,20,true,4.6,44,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000050-1.jpg,"Handbag 'CAMELLIA' Coccinelle Handbags Powder pink calfskin with a rolled top handle and a suede-lined interior. A refined handbag for spring events, small enough to carry gracefully through a long evening."
ay-000051,Handbag 'ROSIE',"A mid-size cognac handbag with quilted panels and a logo charm on the handle. Three inner sections keep a purse, a phone and a set of keys neatly separated.",Guess,women,Handbags,Accessories|Bags & backpacks|Bags|Handbags,cognac,Faux leather,true,89.90,,,true,4.0,265,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000051-1.jpg,"Handbag 'ROSIE' Guess Handbags A mid-size cognac handbag with quilted panels and a logo charm on the handle. Three inner sections keep a purse, a phone and a set of keys neatly separated."
ay-000052,Handbag 'AUDREY',"A neat navy bag with short handles, a top zip and a discreet silver clasp. It carries a diary, a purse and a pair of reading glasses without ever looking bulky.",MORE & MORE,women,Handbags,Accessories|Bags & backpacks|Bags|Handbags,navy,Faux leather,false,55.93,79.90,30,true,4.2,113,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000052-1.jpg,"Handbag 'AUDREY' MORE & MORE Handbags A neat navy bag with short handles, a top zip and a discreet silver clasp. It carries a diary, a purse and a pair of reading glasses without ever looking bulky."
ay-000053,Tote Bag 'MARINA',A heavy ecru cotton bag with long handles and a small inner pocket. This is the tote bag you keep folded in a coat pocket for the market and the bakery run.,ABOUT YOU,men,Tote bags,Accessories|Bags & backpacks|Bags|Tote bags,ecru,Organic cotton,false,24.90,,,true,4.1,342,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000053-1.jpg,Tote Bag 'MARINA' ABOUT YOU Tote bags A heavy ecru cotton bag with long handles and a small inner pocket. This is the tote bag you keep folded in a coat pocket for the market and the bakery run.
ay-000054,Tote Bag 'SUNSET',"A woven straw beach bag with leather-look handles and a drawstring top. Roomy enough for a towel, a book and sun cream on a long afternoon by the water.",NA-KD,women,Tote bags,Accessories|Bags & backpacks|Bags|Tote bags,sand,Straw,false,39.92,49.90,20,true,4.3,97,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000054-1.jpg,"Tote Bag 'SUNSET' NA-KD Tote bags A woven straw beach bag with leather-look handles and a drawstring top. Roomy enough for a towel, a book and sun cream on a long afternoon by the water."
ay-000055,Tote Bag 'CARRIER',"A large black shopper bag with a debossed logo and a removable inner pouch. The soft sides collapse flat, which makes the bag easy to pack for a weekend away.",Calvin Klein,women,Tote bags,Accessories|Bags & backpacks|Bags|Tote bags,black,Faux leather,false,99.90,,,true,4.2,154,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000055-1.jpg,"Tote Bag 'CARRIER' Calvin Klein Tote bags A large black shopper bag with a debossed logo and a removable inner pouch. The soft sides collapse flat, which makes the bag easy to pack for a weekend away."
ay-000056,Dress 'AMALFI',A flowing cobalt viscose dress with a wrap front and a tie at the waist. The soft drape and midi length make it an easy choice for summer weddings and garden parties.,VERO MODA,women,Dresses,Clothing|Dresses,cobalt,Viscose,false,49.90,,,true,4.3,287,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000056-1.jpg,Dress 'AMALFI' VERO MODA Dresses A flowing cobalt viscose dress with a wrap front and a tie at the waist. The soft drape and midi length make it an easy choice for summer weddings and garden parties.
ay-000057,Dress 'HALDEN',A fitted black jersey dress with long sleeves and a subtle ruched side seam. Comfortable enough for a full day and smart enough to wear straight out to dinner.,ONLY,women,Dresses,Clothing|Dresses,black,Jersey,false,27.92,34.90,20,true,4.1,512,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000057-1.jpg,Dress 'HALDEN' ONLY Dresses A fitted black jersey dress with long sleeves and a subtle ruched side seam. Comfortable enough for a full day and smart enough to wear straight out to dinner.
ay-000058,Dress 'PRIMROSE',Layered sage chiffon with a smocked bodice and short puff sleeves. The lining stops just above the knee while the outer skirt falls softly to mid calf.,VILA,women,Dresses,Clothing|Dresses,sage,Chiffon,false,59.90,,,true,4.4,176,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000058-1.jpg,Dress 'PRIMROSE' VILA Dresses Layered sage chiffon with a smocked bodice and short puff sleeves. The lining stops just above the knee while the outer skirt falls softly to mid calf.
ay-000059,Dress 'LINEA',"A washed linen shirt dress in cream with a self-tie belt and dropped shoulders. Linen creases as it should, which gives the dress its relaxed holiday character.",millane,women,Dresses,Clothing|Dresses,cream,Linen,false,79.90,,,true,4.5,94,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000059-1.jpg,"Dress 'LINEA' millane Dresses A washed linen shirt dress in cream with a self-tie belt and dropped shoulders. Linen creases as it should, which gives the dress its relaxed holiday character."
ay-000060,Dress 'MARLOWE',"A navy matte jersey gown with a draped neckline and a slim column skirt. Tailored seams shape the waist, making it a dependable option for black-tie evenings.",Lauren Ralph Lauren,women,Dresses,Clothing|Dresses,navy,Jersey,true,199.00,,,true,4.6,63,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000060-1.jpg,"Dress 'MARLOWE' Lauren Ralph Lauren Dresses A navy matte jersey gown with a draped neckline and a slim column skirt. Tailored seams shape the waist, making it a dependable option for black-tie evenings."
ay-000061,Dress 'SIENNA',"A bias-cut satin slip dress in a soft leopard print, with fine adjustable straps. Layer it over a t-shirt in winter or wear it alone with sandals in July.",NA-KD,women,Dresses,Clothing|Dresses,leopard,Satin,false,48.93,69.90,30,true,4.0,148,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000061-1.jpg,"Dress 'SIENNA' NA-KD Dresses A bias-cut satin slip dress in a soft leopard print, with fine adjustable straps. Layer it over a t-shirt in winter or wear it alone with sandals in July."
ay-000062,Dress 'BIRK',"Crisp white poplin with broderie panels along the yoke and a gently gathered skirt. A light, breathable dress that survives a hot day and a long train journey.",PIECES,women,Dresses,Clothing|Dresses,white,Cotton poplin,false,44.90,,,true,4.2,205,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000062-1.jpg,"Dress 'BIRK' PIECES Dresses Crisp white poplin with broderie panels along the yoke and a gently gathered skirt. A light, breathable dress that survives a hot day and a long train journey."
ay-000063,Dress 'ELDORA',"Deep burgundy velvet with a square neckline and a fitted bodice. The dress catches the light beautifully and was made with December parties in mind. A concealed zip runs down the back seam, and the velvet is dense enough to hold its shape.",RÆRE by Lorena Rae,women,Dresses,Clothing|Dresses,burgundy,Velvet,false,89.90,,,false,4.4,71,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000063-1.jpg,"Dress 'ELDORA' RÆRE by Lorena Rae Dresses Deep burgundy velvet with a square neckline and a fitted bodice. The dress catches the light beautifully and was made with December parties in mind. A concealed zip runs down the back seam, and the velvet is dense enough to hold its shape."
ay-000064,Dress 'JUNI',A casual denim dress with a button placket and patch pockets at the hip. Cotton with a hint of stretch keeps it comfortable on days spent mostly on foot.,JDY,women,Dresses,Clothing|Dresses,denim blue,Cotton,false,29.93,39.90,25,true,3.9,233,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000064-1.jpg,Dress 'JUNI' JDY Dresses A casual denim dress with a button placket and patch pockets at the hip. Cotton with a hint of stretch keeps it comfortable on days spent mostly on foot.
ay-000065,Dress 'AURELIA',"An emerald crepe midi with a pleated skirt and a tie belt that defines the waist. The fabric hangs cleanly and resists creasing, which makes it good for travel.",MORE & MORE,women,Dresses,Clothing|Dresses,emerald,Crepe,false,99.90,,,true,4.3,88,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000065-1.jpg,"Dress 'AURELIA' MORE & MORE Dresses An emerald crepe midi with a pleated skirt and a tie belt that defines the waist. The fabric hangs cleanly and resists creasing, which makes it good for travel."
ay-000066,Dress 'TESSA',"A simple black viscose dress with a V-neck and elbow-length sleeves. An affordable staple that layers under cardigans and over long-sleeved tops in colder months. The seams sit flat, so nothing shows through a thin coat.",ABOUT YOU,women,Dresses,Clothing|Dresses,black,Viscose,false,29.90,,,true,4.0,476,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000066-1.jpg,"Dress 'TESSA' ABOUT YOU Dresses A simple black viscose dress with a V-neck and elbow-length sleeves. An affordable staple that layers under cardigans and over long-sleeved tops in colder months. The seams sit flat, so nothing shows through a thin coat."
ay-000067,Dress 'PIPPA',"A bright yellow cotton dress with a smocked chest and short ruffled sleeves. Machine washable and soft against the skin, it holds up to playground use. There is a small pocket on each side, which children seem to consider essential.",ABOUT YOU,kids,Dresses,Clothing|Dresses,yellow,Cotton,false,19.92,24.90,20,true,4.2,119,110|116|122|128,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000067-1.jpg,"Dress 'PIPPA' ABOUT YOU Dresses A bright yellow cotton dress with a smocked chest and short ruffled sleeves. Machine washable and soft against the skin, it holds up to playground use. There is a small pocket on each side, which children seem to consider essential."
ay-000068,Jeans 'ROXY',A high-waisted straight leg in a mid-blue wash with a touch of stretch. The rigid-feeling denim holds its shape through the day without digging in at the waistband.,Mavi,women,Jeans,Clothing|Jeans,mid blue,Denim,false,79.90,,,true,4.4,318,25|26|27|28|29|30|31,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000068-1.jpg,Jeans 'ROXY' Mavi Jeans A high-waisted straight leg in a mid-blue wash with a touch of stretch. The rigid-feeling denim holds its shape through the day without digging in at the waistband.
ay-000069,Jeans 'EMILY',"Light-wash skinny jeans with a mid rise and a soft, elastic denim. Whiskering at the hip gives the pair a worn-in look straight out of the packaging.",ONLY,women,Jeans,Clothing|Jeans,light blue,Denim,false,29.93,39.90,25,true,4.2,604,25|26|27|28|29|30|31,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000069-1.jpg,"Jeans 'EMILY' ONLY Jeans Light-wash skinny jeans with a mid rise and a soft, elastic denim. Whiskering at the hip gives the pair a worn-in look straight out of the packaging."
ay-000070,Jeans 'YVES',A dark indigo slim fit in rigid denim with a clean finish and no distressing. The straight thigh and slightly tapered leg sit well over both trainers and boots.,Mavi,men,Jeans,Clothing|Jeans,dark blue,Denim,false,89.90,,,true,4.5,241,29|30|31|32|33|34|36,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000070-1.jpg,Jeans 'YVES' Mavi Jeans A dark indigo slim fit in rigid denim with a clean finish and no distressing. The straight thigh and slightly tapered leg sit well over both trainers and boots.
ay-000071,Jeans 'BAGGY',Wide-leg ecru jeans with a long rise and a puddling hem. Made from stiff cotton denim that softens after a few washes and keeps its volume. The high waist sits at the narrowest point and stays there through the day.,NA-KD,women,Jeans,Clothing|Jeans,ecru,Denim,false,69.90,,,true,4.1,157,25|26|27|28|29|30|31,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000071-1.jpg,Jeans 'BAGGY' NA-KD Jeans Wide-leg ecru jeans with a long rise and a puddling hem. Made from stiff cotton denim that softens after a few washes and keeps its volume. The high waist sits at the narrowest point and stays there through the day.
